elr,total_yards,mileage,easting,northing,longitude,latitude,os_grid_ref,linear_accuracy_m
DCL,144980,82M 0660y,449591.5,235620.3,-1.278764,52.016809,SP4959135620,0
DCL,145090,82M 0770y,449563.0,235716.8,-1.279166,52.017679,SP4956335716,0
DCL,145200,82M 0880y,449530.8,235812.0,-1.279622,52.018538,SP4953035812,0
DCL,145310,82M 0990y,449497.7,235906.9,-1.280091,52.019394,SP4949735906,0
DCL,145420,82M 1100y,449464.5,236001.7,-1.280561,52.020249,SP4946436001,0
DCL,145530,82M 1210y,449431.0,236096.4,-1.281034,52.021103,SP4943136096,0
DCL,145640,82M 1320y,449395.2,236190.2,-1.281543,52.02195,SP4939536190,0
DCL,145750,82M 1430y,449358.0,236283.3,-1.282071,52.02279,SP4935836283,0
DCL,145860,82M 1540y,449320.9,236376.3,-1.282598,52.02363,SP4932036376,0
DCL,145970,82M 1650y,449282.3,236468.7,-1.283148,52.024464,SP4928236468,0
DCL,146080,83M 0000y,449242.5,236560.7,-1.283715,52.025294,SP4924236560,1
DCL,146190,83M 0110y,449197.8,236651.2,-1.284353,52.026112,SP4919736651,1
DCL,146300,83M 0220y,449150.2,236740.2,-1.285035,52.026916,SP4915036740,1
DCL,146410,83M 0330y,449097.8,236826.5,-1.285786,52.027696,SP4909736826,1
DCL,146520,83M 0440y,449041.6,236910.3,-1.286593,52.028455,SP4904136910,1
DCL,146630,83M 0550y,448985.2,236993.3,-1.287403,52.029206,SP4898536993,0
DCL,146740,83M 0660y,448930.4,237077.2,-1.28819,52.029965,SP4893037077,0
DCL,146850,83M 0770y,448878.9,237163.3,-1.288927,52.030743,SP4887837163,0
DCL,146960,83M 0880y,448831.2,237251.4,-1.28961,52.03154,SP4883137251,0
DCL,147070,83M 0990y,448785.9,237340.8,-1.290258,52.032347,SP4878537340,0
DCL,147180,83M 1100y,448744.6,237432.1,-1.290847,52.033172,SP4874437432,0
DCL,147290,83M 1210y,448707.7,237525.2,-1.291372,52.034012,SP4870737525,0
DCL,147400,83M 1320y,448673.3,237619.3,-1.291859,52.034861,SP4867337619,0
DCL,147510,83M 1430y,448644.3,237715.4,-1.292269,52.035728,SP4864437715,0
DCL,147620,83M 1540y,448618.6,237812.5,-1.29263,52.036603,SP4861837812,0
DCL,147730,83M 1650y,448594.3,237910.0,-1.292971,52.037482,SP4859437910,0
DCL,147840,84M 0000y,448569.9,238007.5,-1.293312,52.03836,SP4856938007,0
DCL,147950,84M 0110y,448545.5,238105.1,-1.293653,52.03924,SP4854538105,0
DCL,148060,84M 0220y,448518.2,238201.9,-1.294039,52.040112,SP4851838201,0
DCL,148170,84M 0330y,448485.2,238296.9,-1.294507,52.04097,SP4848538296,0
DCL,148280,84M 0440y,448447.3,238390.2,-1.295046,52.041811,SP4844738390,0
DCL,148390,84M 0550y,448405.6,238481.6,-1.29564,52.042637,SP4840538481,0
DCL,148500,84M 0660y,448358.4,238570.4,-1.296316,52.043439,SP4835838570,0
DCL,148610,84M 0770y,448307.4,238656.9,-1.297048,52.044222,SP4830738656,0
DCL,148720,84M 0880y,448253.8,238742.0,-1.297817,52.044991,SP4825338741,0
DCL,148830,84M 0990y,448196.8,238825.0,-1.298636,52.045742,SP4819638825,0
DCL,148940,84M 1100y,448136.0,238905.4,-1.299511,52.04647,SP4813638905,0
DCL,149050,84M 1210y,448072.3,238983.4,-1.300429,52.047177,SP4807238983,0
DCL,149160,84M 1320y,448006.0,239059.2,-1.301385,52.047864,SP4800639059,0
DCL,149270,84M 1430y,447937.0,239129.0,-1.302381,52.048498,SP4793739129,-8
DCL,149380,84M 1540y,447866.1,239196.8,-1.303406,52.049113,SP4786639196,-8
DCL,149490,84M 1650y,447793.4,239262.8,-1.304457,52.049712,SP4779339262,-8
DCL,149600,85M 0000y,447717.8,239325.3,-1.30555,52.050281,SP4771739325,9
DCL,149710,85M 0110y,447635.6,239387.3,-1.30674,52.050846,SP4763539387,9
DCL,149820,85M 0220y,447550.0,239444.5,-1.307981,52.051367,SP4754939444,9
DCL,149930,85M 0330y,447461.8,239497.6,-1.30926,52.051852,SP4746139497,9
DCL,150040,85M 0440y,447373.1,239550.0,-1.310546,52.052331,SP4737339550,9
DCL,150150,85M 0550y,447286.7,239601.1,-1.311799,52.052797,SP4728639601,0
DCL,150260,85M 0660y,447200.2,239652.1,-1.313052,52.053263,SP4720039652,0
DCL,150370,85M 0770y,447113.8,239703.1,-1.314306,52.053729,SP4711339703,0
DCL,150480,85M 0880y,447027.4,239754.2,-1.315559,52.054196,SP4702739754,0
DCL,150590,85M 0990y,446940.9,239805.3,-1.316813,52.054662,SP4694039805,0
DCL,150700,85M 1100y,446854.4,239856.4,-1.318068,52.055129,SP4685439856,0
DCL,150810,85M 1210y,446767.9,239907.4,-1.319322,52.055595,SP4676739907,0
DCL,150920,85M 1320y,446681.4,239958.5,-1.320577,52.056062,SP4668139958,0
DCL,151030,85M 1430y,446597.0,240012.6,-1.3218,52.056555,SP4659740012,0
DCL,151140,85M 1540y,446517.0,240073.0,-1.322958,52.057105,SP4651740073,0
DCL,151250,85M 1650y,446441.7,240139.1,-1.324048,52.057706,SP4644140139,0
DCL,151360,86M 0000y,446370.5,240209.7,-1.325077,52.058346,SP4637040209,0
DCL,151470,86M 0110y,446305.2,240286.2,-1.326019,52.059039,SP4630540286,0
DCL,151580,86M 0220y,446244.6,240366.6,-1.326892,52.059767,SP4624440366,0
DCL,151690,86M 0330y,446189.5,240450.8,-1.327684,52.060529,SP4618940450,0
DCL,151800,86M 0440y,446140.1,240538.4,-1.328393,52.061321,SP4614040538,0
DCL,151910,86M 0550y,446097.8,240629.3,-1.328998,52.062141,SP4609740629,0
DCL,152020,86M 0660y,446062.0,240722.9,-1.329506,52.062985,SP4606240722,0
DCL,152130,86M 0770y,446033.4,240818.9,-1.329912,52.063851,SP4603340818,0
DCL,152240,86M 0880y,446011.2,240916.6,-1.330222,52.064731,SP4601140916,0
DCL,152350,86M 0990y,445996.0,241017.4,-1.33043,52.065638,SP4599641017,5
DCL,152460,86M 1100y,445988.1,241119.0,-1.330532,52.066552,SP4598841118,5
DCL,152570,86M 1210y,445988.3,241220.9,-1.330514,52.067468,SP4598841220,5
DCL,152680,86M 1320y,445996.6,241322.4,-1.330381,52.068381,SP4599641322,-10
DCL,152790,86M 1430y,446012.3,241418.7,-1.330139,52.069245,SP4601241418,-10
DCL,152900,86M 1540y,446032.6,241514.2,-1.32983,52.070101,SP4603241514,-10
DCL,153010,86M 1650y,446056.5,241608.8,-1.329468,52.07095,SP4605641608,-10
DCL,153120,87M 0000y,446082.4,241702.9,-1.329078,52.071794,SP4608241702,-10
DCL,153230,87M 0110y,446107.7,241800.8,-1.328695,52.072672,SP4610741800,2
DCL,153340,87M 0220y,446130.9,241899.1,-1.328344,52.073554,SP4613041899,2
DCL,153450,87M 0330y,446148.9,241998.6,-1.328068,52.074447,SP4614841998,2
DCL,153560,87M 0440y,446166.3,242098.2,-1.3278,52.075341,SP4616642098,2
DCL,153670,87M 0550y,446182.9,242197.1,-1.327544,52.076228,SP4618242197,0
DCL,153780,87M 0660y,446199.5,242296.0,-1.327289,52.077116,SP4619942295,0
DCL,153890,87M 0770y,446215.9,242394.9,-1.327036,52.078004,SP4621542394,0
DCL,154000,87M 0880y,446232.4,242493.8,-1.326783,52.078892,SP4623242493,0
DCL,154110,87M 0990y,446248.9,242593.1,-1.326529,52.079783,SP4624842593,0
DCL,154220,87M 1100y,446265.3,242692.3,-1.326275,52.080674,SP4626542692,0
DCL,154330,87M 1210y,446280.4,242791.8,-1.326041,52.081567,SP4628042791,0
DCL,154440,87M 1320y,446290.7,242891.8,-1.325878,52.082465,SP4629042891,0
DCL,154550,87M 1430y,446298.1,242991.9,-1.325757,52.083364,SP4629842991,0
DCL,154660,87M 1540y,446302.3,243092.1,-1.325681,52.084265,SP4630243092,0
DCL,154770,87M 1650y,446304.0,243192.4,-1.325643,52.085166,SP4630343192,0
DCL,154880,88M 0000y,446302.7,243292.7,-1.325649,52.086068,SP4630243292,0
DCL,154990,88M 0110y,446298.2,243393.1,-1.3257,52.086971,SP4629843393,0
DCL,155100,88M 0220y,446293.2,243493.4,-1.32576,52.087873,SP4629343493,0
DCL,155210,88M 0330y,446290.4,243593.8,-1.325788,52.088776,SP4629043593,0
DCL,155320,88M 0440y,446289.8,243694.3,-1.325782,52.08968,SP4628943694,0
DCL,155430,88M 0550y,446291.7,243794.5,-1.32574,52.09058,SP4629143794,0
DCL,155540,88M 0660y,446295.8,243894.6,-1.325668,52.09148,SP4629543894,0
DCL,155650,88M 0770y,446302.3,243994.6,-1.325559,52.092378,SP4630243994,0
DCL,155760,88M 0880y,446311.3,244094.4,-1.325414,52.093275,SP4631144094,0
DCL,155870,88M 0990y,446322.8,244194.1,-1.325232,52.09417,SP4632244194,0
DCL,155980,88M 1100y,446337.3,244293.3,-1.325008,52.095061,SP4633744293,0
DCL,156090,88M 1210y,446352.9,244392.4,-1.324767,52.095951,SP4635244392,0
DCL,156200,88M 1320y,446371.7,244491.0,-1.324479,52.096835,SP4637144490,0
DCL,156310,88M 1430y,446394.3,244588.8,-1.324136,52.097712,SP4639444588,0
DCL,156420,88M 1540y,446417.3,244686.5,-1.323787,52.098589,SP4641744686,0
DCL,156530,88M 1650y,446440.2,244784.2,-1.323438,52.099466,SP4644044784,0
DCL,156640,89M 0000y,446463.2,244881.9,-1.32309,52.100342,SP4646344881,0
DCL,156750,89M 0110y,446484.8,244980.2,-1.322762,52.101224,SP4648444980,0
DCL,156860,89M 0220y,446502.5,245079.3,-1.32249,52.102114,SP4650245079,0
DCL,156970,89M 0330y,446519.3,245178.6,-1.32223,52.103004,SP4651945178,0
DCL,157080,89M 0440y,446533.0,245278.3,-1.322017,52.1039,SP4653345278,0
DCL,157190,89M 0550y,446545.6,245378.1,-1.32182,52.104796,SP4654545378,0
DCL,157300,89M 0660y,446553.6,245478.5,-1.321689,52.105698,SP4655345478,0
DCL,157410,89M 0770y,446560.9,245578.9,-1.321568,52.1066,SP4656045578,0
DCL,157520,89M 0880y,446565.1,245679.5,-1.321494,52.107504,SP4656545679,0
DCL,157630,89M 0990y,446566.4,245780.0,-1.321461,52.108407,SP4656645780,0
DCL,157740,89M 1100y,446565.2,245880.6,-1.321465,52.109312,SP4656545880,0
DCL,157850,89M 1210y,446560.2,245981.0,-1.321524,52.110215,SP4656045980,0
DCL,157960,89M 1320y,446552.1,246081.2,-1.321628,52.111117,SP4655246081,0
DCL,158070,89M 1430y,446543.0,246182.3,-1.321749,52.112026,SP4654246182,3
DCL,158180,89M 1540y,446533.8,246283.3,-1.321869,52.112935,SP4653346283,3
DCL,158290,89M 1650y,446524.6,246384.4,-1.321989,52.113845,SP4652446384,3
DCL,158400,90M 0000y,446515.4,246485.5,-1.322109,52.114754,SP4651546485,-3
DCL,158510,90M 0110y,446506.4,246584.5,-1.322227,52.115645,SP4650646584,-3
DCL,158620,90M 0220y,446497.4,246683.5,-1.322345,52.116535,SP4649746683,-3
DCL,158730,90M 0330y,446488.5,246782.5,-1.322463,52.117426,SP4648846782,-3
DCL,158840,90M 0440y,446479.5,246881.5,-1.322581,52.118317,SP4647946881,-3
DCL,158950,90M 0550y,446470.4,246981.4,-1.3227,52.119216,SP4647046981,0
DCL,159060,90M 0660y,446461.3,247081.3,-1.322819,52.120115,SP4646147081,0
DCL,159170,90M 0770y,446450.4,247181.0,-1.322965,52.121013,SP4645047181,0
DCL,159280,90M 0880y,446436.4,247280.4,-1.323156,52.121907,SP4643647280,0
DCL,159390,90M 0990y,446419.4,247379.2,-1.32339,52.122797,SP4641947379,0
DCL,159500,90M 1100y,446401.6,247477.9,-1.323637,52.123686,SP4640147477,0
DCL,159610,90M 1210y,446381.4,247576.1,-1.323919,52.124571,SP4638147576,0
DCL,159720,90M 1320y,446357.3,247673.5,-1.324258,52.125448,SP4635747673,0
DCL,159830,90M 1430y,446331.1,247770.7,-1.324627,52.126324,SP4633147770,0
DCL,159940,90M 1540y,446302.1,247867.1,-1.325037,52.127193,SP4630247867,0
DCL,160050,90M 1650y,446269.9,247962.5,-1.325495,52.128053,SP4626947962,0
DCL,160160,91M 0000y,446234.3,248056.6,-1.326002,52.128903,SP4623448056,0
DCL,160270,91M 0110y,446198.2,248150.5,-1.326516,52.129749,SP4619848150,0
DCL,160380,91M 0220y,446161.1,248243.9,-1.327046,52.130592,SP4616148243,0
DCL,160490,91M 0330y,446121.9,248336.4,-1.327607,52.131427,SP4612148336,0
DCL,160600,91M 0440y,446077.2,248426.4,-1.328247,52.13224,SP4607748426,0
DCL,160710,91M 0550y,446028.2,248514.2,-1.328951,52.133033,SP4602848514,0
DCL,160820,91M 0660y,445975.2,248599.6,-1.329714,52.133805,SP4597548599,0
DCL,160930,91M 0770y,445917.1,248681.6,-1.330552,52.134548,SP4591748681,0
DCL,161040,91M 0880y,445853.5,248759.4,-1.331471,52.135253,SP4585348759,0
DCL,161150,91M 0990y,445785.7,248833.7,-1.332451,52.135926,SP4578548833,0
DCL,161260,91M 1100y,445715.7,248905.8,-1.333464,52.13658,SP4571548905,0
DCL,161370,91M 1210y,445649.5,248981.6,-1.33442,52.137266,SP4564948981,0
DCL,161480,91M 1320y,445587.7,249060.8,-1.335313,52.137984,SP4558749060,2
DCL,161590,91M 1430y,445530.3,249144.0,-1.33614,52.138736,SP4553049143,2
DCL,161700,91M 1540y,445478.3,249230.6,-1.336888,52.13952,SP4547849230,2
DCL,161810,91M 1650y,445431.3,249320.0,-1.337564,52.140327,SP4543149320,2
DCL,161920,92M 0000y,445388.0,249411.3,-1.338184,52.141152,SP4538849411,2
DCL,162030,92M 0110y,445350.8,249503.5,-1.338715,52.141983,SP4535049503,-3
DCL,162140,92M 0220y,445313.6,249595.6,-1.339247,52.142815,SP4531349595,-3
DCL,162250,92M 0330y,445276.4,249687.8,-1.339778,52.143646,SP4527649687,-3
DCL,162360,92M 0440y,445239.4,249780.0,-1.340306,52.144478,SP4523949780,0
DCL,162470,92M 0550y,445204.3,249874.1,-1.340807,52.145327,SP4520449874,0
DCL,162580,92M 0660y,445174.7,249970.1,-1.341227,52.146192,SP4517449970,0
DCL,162690,92M 0770y,445147.4,250066.7,-1.341612,52.147064,SP4514750066,0
DCL,162800,92M 0880y,445125.5,250164.7,-1.34192,52.147946,SP4512550164,0
DCL,162910,92M 0990y,445108.9,250263.8,-1.34215,52.148838,SP4510850263,0
DCL,163020,92M 1100y,445094.4,250363.2,-1.342348,52.149733,SP4509450363,0
DCL,163130,92M 1210y,445080.8,250462.7,-1.342534,52.150629,SP4508050462,0
DCL,163240,92M 1320y,445067.2,250562.2,-1.34272,52.151525,SP4506750562,0
DCL,163350,92M 1430y,445053.5,250662.1,-1.342906,52.152424,SP4505350662,0
DCL,163460,92M 1540y,445039.8,250762.0,-1.343093,52.153323,SP4503950762,0
DCL,163570,92M 1650y,445022.4,250861.3,-1.343334,52.154217,SP4502250861,0
DCL,163680,93M 0000y,444996.0,250958.5,-1.343707,52.155093,SP4499650958,0
DCL,163790,93M 0110y,444966.4,251054.2,-1.344127,52.155956,SP4496651054,0
DCL,163900,93M 0220y,444932.8,251148.5,-1.344606,52.156806,SP4493251148,0
DCL,164010,93M 0330y,444891.1,251239.4,-1.345204,52.157627,SP4489151239,0
DCL,164120,93M 0440y,444845.1,251328.3,-1.345865,52.15843,SP4484551328,0
DCL,164230,93M 0550y,444792.7,251414.2,-1.34662,52.159206,SP4479251414,0
DCL,164340,93M 0660y,444734.9,251496.6,-1.347453,52.159952,SP4473451496,0
DCL,164450,93M 0770y,444672.4,251575.4,-1.348357,52.160665,SP4467251575,0
DCL,164560,93M 0880y,444605.4,251650.5,-1.349326,52.161346,SP4460551650,0
DCL,164670,93M 0990y,444534.9,251722.2,-1.350347,52.161996,SP4453451722,0
DCL,164780,93M 1100y,444458.5,251787.5,-1.351456,52.162589,SP4445851787,0
DCL,164890,93M 1210y,444377.7,251847.4,-1.352629,52.163134,SP4437751847,0
DCL,165000,93M 1320y,444293.9,251902.8,-1.353848,52.163639,SP4429351902,0
DCL,165110,93M 1430y,444207.2,251953.5,-1.355108,52.164102,SP4420751953,0
DCL,165220,93M 1540y,444118.8,252001.3,-1.356394,52.164539,SP4411852001,0
DCL,165330,93M 1650y,444029.4,252047.2,-1.357695,52.164958,SP4402952047,0
DCL,165440,94M 0000y,443939.8,252092.5,-1.359,52.165373,SP4393952092,0
DCL,165550,94M 0110y,443850.3,252137.8,-1.360302,52.165787,SP4385052137,0
DCL,165660,94M 0220y,443760.9,252183.1,-1.361603,52.166201,SP4376052183,0
DCL,165770,94M 0330y,443671.5,252228.5,-1.362904,52.166617,SP4367152228,0
DCL,165880,94M 0440y,443582.2,252274.0,-1.364204,52.167033,SP4358252274,0
DCL,165990,94M 0550y,443492.6,252319.6,-1.365508,52.16745,SP4349252319,0
DCL,166100,94M 0660y,443403.0,252365.3,-1.366812,52.167868,SP4340252365,0
DCL,166210,94M 0770y,443313.4,252410.9,-1.368117,52.168285,SP4331352410,0
DCL,166320,94M 0880y,443225.5,252459.7,-1.369396,52.168731,SP4322552459,0
DCL,166430,94M 0990y,443140.9,252513.5,-1.370625,52.169221,SP4314052513,0
DCL,166540,94M 1100y,443058.5,252570.6,-1.371822,52.169741,SP4305852570,0
DCL,166650,94M 1210y,442980.9,252634.0,-1.37295,52.170316,SP4298052633,0
DCL,166760,94M 1320y,442908.8,252703.6,-1.373995,52.170948,SP4290852703,-1
DCL,166870,94M 1430y,442840.3,252776.5,-1.374988,52.171608,SP4284052776,-1
DCL,166980,94M 1540y,442772.1,252849.7,-1.375975,52.172272,SP4277252849,-1
DCL,167090,94M 1650y,442704.0,252923.0,-1.376962,52.172936,SP4270452923,-1
DCL,167200,95M 0000y,442635.9,252996.3,-1.377949,52.1736,SP4263552996,-1
DCL,167310,95M 0110y,442566.9,253070.5,-1.378948,52.174273,SP4256653070,3
DCL,167420,95M 0220y,442497.9,253144.7,-1.379948,52.174945,SP4249753144,3
DCL,167530,95M 0330y,442428.9,253218.9,-1.380948,52.175618,SP4242853218,3
DCL,167640,95M 0440y,442359.9,253293.2,-1.381948,52.17629,SP4235953293,0
DCL,167750,95M 0550y,442291.7,253366.5,-1.382935,52.176955,SP4229153366,0
DCL,167860,95M 0660y,442223.6,253439.8,-1.383923,52.177619,SP4222353439,0
DCL,167970,95M 0770y,442155.4,253513.1,-1.384911,52.178283,SP4215553513,0
DCL,168080,95M 0880y,442087.2,253586.4,-1.385898,52.178947,SP4208753586,0
DCL,168190,95M 0990y,442018.8,253660.0,-1.386889,52.179614,SP4201853659,0
DCL,168300,95M 1100y,441950.8,253733.9,-1.387875,52.180284,SP4195053733,0
DCL,168410,95M 1210y,441883.0,253807.9,-1.388858,52.180955,SP4188253807,0
DCL,168520,95M 1320y,441815.1,253882.0,-1.389841,52.181626,SP4181553882,0
DCL,168630,95M 1430y,441747.5,253955.9,-1.390822,52.182295,SP4174753955,0
DCL,168740,95M 1540y,441679.8,254029.8,-1.391803,52.182965,SP4167954029,0
DCL,168850,95M 1650y,441612.1,254103.7,-1.392784,52.183634,SP4161254103,0
DCL,168960,96M 0000y,441544.4,254177.6,-1.393765,52.184304,SP4154454177,0
DCL,169070,96M 0110y,441476.7,254251.8,-1.394745,52.184975,SP4147654251,0
DCL,169180,96M 0220y,441410.1,254326.9,-1.395711,52.185656,SP4141054326,0
DCL,169290,96M 0330y,441348.2,254405.9,-1.396606,52.186371,SP4134854405,0
DCL,169400,96M 0440y,441289.3,254487.2,-1.397457,52.187106,SP4128954487,0
DCL,169510,96M 0550y,441234.6,254571.6,-1.398248,52.187869,SP4123454571,0
DCL,169620,96M 0660y,441182.1,254657.4,-1.399006,52.188644,SP4118254657,0
DCL,169730,96M 0770y,441132.7,254745.0,-1.399718,52.189435,SP4113254744,0
DCL,169840,96M 0880y,441087.1,254834.6,-1.400373,52.190245,SP4108754834,-1
DCL,169950,96M 0990y,441044.9,254925.4,-1.40098,52.191064,SP4104454925,-1
DCL,170060,96M 1100y,441007.1,255018.0,-1.401522,52.191899,SP4100755017,-1
DCL,170170,96M 1210y,440972.0,255111.7,-1.402024,52.192744,SP4097155111,-1
DCL,170280,96M 1320y,440940.1,255206.5,-1.402479,52.193599,SP4094055206,-1
DCL,170390,96M 1430y,440912.8,255303.2,-1.402867,52.19447,SP4091255303,0
DCL,170500,96M 1540y,440888.7,255400.7,-1.403208,52.195349,SP4088855400,0
DCL,170610,96M 1650y,440869.4,255499.3,-1.403478,52.196236,SP4086955499,0
DCL,170720,97M 0000y,440853.7,255598.5,-1.403696,52.197129,SP4085355598,0
DCL,170830,97M 0110y,440841.8,255698.2,-1.403859,52.198026,SP4084155698,0
DCL,170940,97M 0220y,440834.5,255798.3,-1.403954,52.198927,SP4083455798,0
DCL,171050,97M 0330y,440831.0,255898.7,-1.403992,52.19983,SP4083055898,0
DCL,171160,97M 0440y,440830.4,255999.1,-1.40399,52.200732,SP4083055999,0
DCL,171270,97M 0550y,440829.0,256099.6,-1.403997,52.201636,SP4082956099,0
DCL,171380,97M 0660y,440821.2,256199.8,-1.404099,52.202538,SP4082156199,0
DCL,171490,97M 0770y,440807.4,256299.4,-1.404289,52.203434,SP4080756299,0
DCL,171600,97M 0880y,440785.9,256397.6,-1.404592,52.204318,SP4078556397,0
DCL,171710,97M 0990y,440759.3,256493.9,-1.40497,52.205186,SP4075956493,-1
DCL,171820,97M 1100y,440727.6,256588.7,-1.405423,52.206041,SP4072756588,-1
DCL,171930,97M 1210y,440689.9,256681.2,-1.405963,52.206875,SP4068956681,-1
DCL,172040,97M 1320y,440647.8,256771.9,-1.406568,52.207694,SP4064756771,1
DCL,172150,97M 1430y,440599.4,256860.4,-1.407266,52.208493,SP4059956860,1
DCL,172260,97M 1540y,440546.9,256946.5,-1.408024,52.20927,SP4054656946,1
DCL,172370,97M 1650y,440494.1,257032.4,-1.408787,52.210046,SP4049457032,1
DCL,172480,98M 0000y,440441.2,257118.3,-1.40955,52.210823,SP4044157118,1
DCL,172590,98M 0110y,440388.5,257204.0,-1.410311,52.211598,SP4038857204,0
DCL,172700,98M 0220y,440335.7,257289.8,-1.411073,52.212373,SP4033557289,0
DCL,172810,98M 0330y,440283.0,257375.6,-1.411835,52.213148,SP4028257375,0
DCL,172920,98M 0440y,440230.2,257461.4,-1.412597,52.213923,SP4023057461,0
DCL,173030,98M 0550y,440176.6,257548.6,-1.413371,52.21471,SP4017657548,6
DCL,173140,98M 0660y,440123.0,257635.7,-1.414145,52.215498,SP4012357635,6
DCL,173250,98M 0770y,440069.5,257722.9,-1.414919,52.216285,SP4006957722,6
DCL,173360,98M 0880y,440015.7,257809.9,-1.415696,52.217071,SP4001557809,-7
DCL,173470,98M 0990y,439963.8,257893.7,-1.416445,52.217829,SP3996357893,-7
DCL,173580,98M 1100y,439911.9,257977.5,-1.417194,52.218586,SP3991157977,-7
DCL,173690,98M 1210y,439860.1,258061.4,-1.417944,52.219343,SP3986058061,-7
DCL,173800,98M 1320y,439808.2,258145.2,-1.418693,52.220101,SP3980858145,-7
DCL,173910,98M 1430y,439756.1,258230.9,-1.419446,52.220875,SP3975658230,0
DCL,174020,98M 1540y,439705.7,258317.7,-1.420173,52.221659,SP3970558317,0
DCL,174130,98M 1650y,439658.5,258406.2,-1.420855,52.222458,SP3965858406,0
DCL,174240,99M 0000y,439612.5,258495.4,-1.421517,52.223263,SP3961258495,0
DCL,174350,99M 0110y,439569.9,258586.3,-1.42213,52.224083,SP3956958586,0
DCL,174460,99M 0220y,439528.9,258677.8,-1.422719,52.224909,SP3952858677,0
DCL,174570,99M 0330y,439491.3,258770.8,-1.423259,52.225748,SP3949158770,0
DCL,174680,99M 0440y,439453.8,258863.9,-1.423797,52.226587,SP3945358863,0
DCL,174790,99M 0550y,439416.0,258957.2,-1.42434,52.227429,SP3941658957,0
DCL,174900,99M 0660y,439376.2,259049.7,-1.424911,52.228263,SP3937659049,0
DCL,175010,99M 0770y,439333.6,259140.9,-1.425524,52.229086,SP3933359140,0
DCL,175120,99M 0880y,439285.7,259229.4,-1.426216,52.229885,SP3928559229,0
DCL,175230,99M 0990y,439234.2,259315.3,-1.426959,52.230661,SP3923459315,0
DCL,175340,99M 1100y,439176.8,259397.3,-1.427791,52.231402,SP3917659397,0
DCL,175450,99M 1210y,439116.9,259477.4,-1.428658,52.232127,SP3911659477,0
DCL,175560,99M 1320y,439053.3,259554.7,-1.429581,52.232826,SP3905359554,-10
DCL,175670,99M 1430y,438987.6,259627.0,-1.430534,52.23348,SP3898759626,-10
DCL,175780,99M 1540y,438918.0,259695.5,-1.431545,52.234101,SP3891859695,-10
DCL,175890,99M 1650y,438844.7,259760.0,-1.432611,52.234686,SP3884459759,-10
DCL,176000,100M 0000y,438768.7,259821.2,-1.433717,52.235242,SP3876859821,-10
DCL,176110,100M 0110y,438685.9,259883.5,-1.434922,52.235808,SP3868559883,12
DCL,176220,100M 0220y,438599.5,259940.5,-1.436182,52.236326,SP3859959940,12
DCL,176330,100M 0330y,438510.7,259994.0,-1.437475,52.236813,SP3851059993,12
DCL,176440,100M 0440y,438420.3,260044.6,-1.438793,52.237274,SP3842060044,0
DCL,176550,100M 0550y,438331.4,260091.6,-1.440089,52.237703,SP3833160091,0
DCL,176660,100M 0660y,438240.3,260134.2,-1.441418,52.238092,SP3824060134,0
DCL,176770,100M 0770y,438147.2,260172.0,-1.442778,52.238438,SP3814760171,0
DCL,176880,100M 0880y,438051.7,260203.6,-1.444173,52.238729,SP3805160203,0
DCL,176990,100M 0990y,437956.5,260229.0,-1.445564,52.238964,SP3795660229,-7
DCL,177100,100M 1100y,437859.9,260248.4,-1.446976,52.239145,SP3785960248,-7
DCL,177210,100M 1210y,437762.6,260263.8,-1.4484,52.23929,SP3776260263,-7
