RID,Date,TOC,EUS Scheduled Departure Time,EUS Actual Departure Time,EUS LC Reason,WFJ Scheduled Arrival Time,WFJ Actual Arrival Time,WFJ Scheduled Departure Time,WFJ Actual Departure Time,WFJ LC Reason,MKC Scheduled Arrival Time,MKC Actual Arrival Time,MKC Scheduled Departure Time,MKC Actual Departure Time,MKC LC Reason,TAM Scheduled Arrival Time,TAM Actual Arrival Time,TAM Scheduled Departure Time,TAM Actual Departure Time,TAM LC Reason,LTV Scheduled Arrival Time,LTV Actual Arrival Time,LTV Scheduled Departure Time,LTV Actual Departure Time,LTV LC Reason,STA Scheduled Arrival Time,STA Actual Arrival Time,STA Scheduled Departure Time,STA Actual Departure Time,STA LC Reason,CRE Scheduled Arrival Time,CRE Actual Arrival Time,CRE Scheduled Departure Time,CRE Actual Departure Time,CRE LC Reason,RUN Scheduled Arrival Time,RUN Actual Arrival Time,RUN Scheduled Departure Time,RUN Actual Departure Time,RUN LC Reason,LIV Scheduled Arrival Time,LIV Actual Arrival Time,LIV LC Reason,EUS Delay Minutes,EUS Delay Classification,MKC Delay Minutes,MKC Delay Classification,CRE Delay Minutes,CRE Delay Classification,LIV Delay Minutes,LIV Delay Classification
202306047633621,2023-06-04,VT,2023-06-04 15:42:00,2023-06-04 15:42:00,,,,,,,2023-06-04 16:14:00,2023-06-04 16:19:00,2023-06-04 16:15:00,2023-06-04 16:21:00,,,,,,,,,,,,,,,,,2023-06-04 17:23:00,2023-06-04 17:21:00,2023-06-04 17:26:00,2023-06-04 17:26:00,,2023-06-04 17:43:00,2023-06-04 17:41:00,2023-06-04 17:44:00,2023-06-04 17:44:00,,2023-06-04 18:04:00,2023-06-04 17:59:00,,0.0,Not Delayed,6.0,Mild Delay,0.0,Not Delayed,-5.0,Not Delayed
202306047633624,2023-06-04,VT,2023-06-04 16:42:00,2023-06-04 16:42:00,,,,,,,2023-06-04 17:14:00,2023-06-04 17:14:00,2023-06-04 17:15:00,2023-06-04 17:16:00,,,,,,,,,,,,,,,,,2023-06-04 18:23:00,2023-06-04 18:25:00,2023-06-04 18:26:00,2023-06-04 18:27:00,,2023-06-04 18:43:00,2023-06-04 18:42:00,2023-06-04 18:44:00,2023-06-04 18:44:00,,2023-06-04 19:04:00,2023-06-04 19:04:00,,0.0,Not Delayed,1.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed
202306047633627,2023-06-04,VT,2023-06-04 17:42:00,2023-06-04 17:45:00,,,,,,,2023-06-04 18:14:00,2023-06-04 18:15:00,2023-06-04 18:15:00,2023-06-04 18:17:00,,,,,,,,,,,,,,,,,2023-06-04 19:23:00,2023-06-04 19:18:00,2023-06-04 19:26:00,2023-06-04 19:26:00,,2023-06-04 19:43:00,2023-06-04 19:41:00,2023-06-04 19:44:00,2023-06-04 19:43:00,,2023-06-04 20:04:00,2023-06-04 19:59:00,,3.0,Not Delayed,2.0,Not Delayed,0.0,Not Delayed,-5.0,Not Delayed
202306047633630,2023-06-04,VT,2023-06-04 18:42:00,2023-06-04 18:42:00,,,,,,,2023-06-04 19:14:00,2023-06-04 19:21:00,2023-06-04 19:15:00,2023-06-04 19:24:00,,,,,,,,,,,,,,,,,2023-06-04 20:23:00,2023-06-04 20:29:00,2023-06-04 20:26:00,2023-06-04 20:31:00,,2023-06-04 20:43:00,2023-06-04 20:46:00,2023-06-04 20:44:00,2023-06-04 20:48:00,,2023-06-04 21:04:00,2023-06-04 21:04:00,,0.0,Not Delayed,9.0,Mild Delay,5.0,Mild Delay,0.0,Not Delayed
202306047633634,2023-06-04,VT,2023-06-04 19:42:00,2023-06-04 19:41:00,,,,,,,2023-06-04 20:14:00,2023-06-04 20:15:00,2023-06-04 20:15:00,2023-06-04 20:17:00,,,,,,,,,,,,,,,,,2023-06-04 21:23:00,2023-06-04 21:28:00,2023-06-04 21:26:00,2023-06-04 21:31:00,,2023-06-04 21:43:00,2023-06-04 21:45:00,2023-06-04 21:44:00,2023-06-04 21:47:00,,2023-06-04 22:04:00,2023-06-04 22:02:00,,-1.0,Not Delayed,2.0,Not Delayed,5.0,Mild Delay,-2.0,Not Delayed
202306047633637,2023-06-04,VT,2023-06-04 20:39:00,2023-06-04 20:40:00,,,,,,,2023-06-04 21:22:00,2023-06-04 21:19:00,2023-06-04 21:24:00,2023-06-04 21:24:00,,2023-06-04 22:02:00,2023-06-04 21:57:00,2023-06-04 22:03:00,2023-06-04 22:03:00,,2023-06-04 22:09:00,2023-06-04 22:08:00,2023-06-04 22:10:00,2023-06-04 22:10:00,,2023-06-04 22:24:00,2023-06-04 22:23:00,2023-06-04 22:25:00,2023-06-04 22:24:00,,2023-06-04 22:43:00,2023-06-04 22:42:00,2023-06-04 22:45:00,2023-06-04 22:45:00,,2023-06-04 23:02:00,2023-06-04 23:03:00,2023-06-04 23:04:00,2023-06-04 23:05:00,,2023-06-04 23:28:00,2023-06-04 23:25:00,,1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-3.0,Not Delayed
202306057633594,2023-06-05,VT,2023-06-05 06:36:00,2023-06-05 06:35:00,,,,2023-06-05 06:51:00,2023-06-05 06:51:00,,2023-06-05 07:11:00,2023-06-05 07:09:00,2023-06-05 07:12:00,2023-06-05 07:12:00,,,,,,,,,,,,2023-06-05 08:04:00,2023-06-05 08:04:00,2023-06-05 08:05:00,2023-06-05 08:05:00,,2023-06-05 08:24:00,2023-06-05 08:23:00,2023-06-05 08:26:00,2023-06-05 08:26:00,,2023-06-05 08:43:00,2023-06-05 08:43:00,2023-06-05 08:44:00,2023-06-05 08:45:00,,2023-06-05 09:04:00,2023-06-05 09:02:00,,-1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-2.0,Not Delayed
202306057633596,2023-06-05,VT,2023-06-05 07:43:00,2023-06-05 07:44:00,,,,,,,2023-06-05 08:14:00,2023-06-05 08:18:00,2023-06-05 08:15:00,2023-06-05 08:21:00,,,,,,,,,,,,,,,,,2023-06-05 09:23:00,2023-06-05 09:41:00,2023-06-05 09:26:00,2023-06-05 09:44:00,,2023-06-05 09:43:00,2023-06-05 10:00:00,2023-06-05 09:44:00,2023-06-05 10:02:00,,2023-06-05 10:04:00,2023-06-05 10:19:00,,1.0,Not Delayed,6.0,Mild Delay,18.0,Moderate Delay,15.0,Moderate Delay
202306057633599,2023-06-05,VT,2023-06-05 08:43:00,2023-06-05 08:44:00,895.0,,,,,,2023-06-05 09:14:00,2023-06-05 09:28:00,2023-06-05 09:15:00,2023-06-05 09:30:00,895.0,,,,,,,,,,,,,,,,2023-06-05 10:24:00,2023-06-05 10:50:00,2023-06-05 10:26:00,2023-06-05 10:53:00,895.0,2023-06-05 10:43:00,2023-06-05 11:10:00,2023-06-05 10:44:00,2023-06-05 11:13:00,895.0,2023-06-05 11:04:00,2023-06-05 11:36:00,895.0,1.0,Not Delayed,15.0,Moderate Delay,27.0,Moderate Delay,32.0,Severe Delay
202306057633602,2023-06-05,VT,2023-06-05 09:43:00,2023-06-05 09:55:00,811.0,,,,,,2023-06-05 10:14:00,2023-06-05 10:28:00,2023-06-05 10:15:00,2023-06-05 10:31:00,811.0,,,,,,,,,,,,,,,,2023-06-05 11:24:00,2023-06-05 11:53:00,2023-06-05 11:26:00,2023-06-05 11:57:00,811.0,2023-06-05 11:43:00,2023-06-05 12:14:00,2023-06-05 11:44:00,2023-06-05 12:16:00,811.0,2023-06-05 12:04:00,2023-06-05 12:32:00,811.0,12.0,Mild Delay,16.0,Moderate Delay,31.0,Severe Delay,28.0,Moderate Delay
202306057633605,2023-06-05,VT,2023-06-05 10:43:00,2023-06-05 10:42:00,811.0,,,,,,2023-06-05 11:14:00,2023-06-05 11:21:00,2023-06-05 11:15:00,2023-06-05 11:25:00,811.0,,,,,,,,,,,,,,,,2023-06-05 12:24:00,2023-06-05 12:59:00,2023-06-05 12:26:00,2023-06-05 13:01:00,811.0,2023-06-05 12:43:00,2023-06-05 13:17:00,2023-06-05 12:44:00,2023-06-05 13:19:00,811.0,2023-06-05 13:04:00,2023-06-05 13:36:00,811.0,-1.0,Not Delayed,10.0,Mild Delay,35.0,Severe Delay,32.0,Severe Delay
202306057633608,2023-06-05,VT,2023-06-05 11:43:00,2023-06-05 11:43:00,811.0,,,,,,2023-06-05 12:14:00,2023-06-05 12:16:00,2023-06-05 12:15:00,2023-06-05 12:18:00,811.0,,,,,,,,,,,,,,,,2023-06-05 13:24:00,2023-06-05 13:43:00,2023-06-05 13:26:00,2023-06-05 13:46:00,811.0,2023-06-05 13:43:00,2023-06-05 14:02:00,2023-06-05 13:44:00,2023-06-05 14:04:00,811.0,2023-06-05 14:04:00,2023-06-05 14:22:00,811.0,0.0,Not Delayed,3.0,Not Delayed,20.0,Moderate Delay,18.0,Moderate Delay
202306057633610,2023-06-05,VT,2023-06-05 12:43:00,2023-06-05 12:43:00,811.0,,,,,,2023-06-05 13:14:00,2023-06-05 13:15:00,2023-06-05 13:15:00,2023-06-05 13:16:00,811.0,,,,,,,,,,,,,,,,2023-06-05 14:23:00,2023-06-05 14:38:00,2023-06-05 14:26:00,2023-06-05 14:39:00,811.0,2023-06-05 14:43:00,2023-06-05 15:04:00,2023-06-05 14:44:00,2023-06-05 15:07:00,811.0,2023-06-05 15:04:00,2023-06-05 15:27:00,811.0,0.0,Not Delayed,1.0,Not Delayed,13.0,Mild Delay,23.0,Moderate Delay
202306057633613,2023-06-05,VT,2023-06-05 13:43:00,2023-06-05 13:51:00,811.0,,,,,,2023-06-05 14:14:00,2023-06-05 14:25:00,2023-06-05 14:15:00,2023-06-05 14:27:00,811.0,,,,,,,,,,,,,,,,2023-06-05 15:23:00,2023-06-05 15:50:00,2023-06-05 15:26:00,2023-06-05 15:52:00,811.0,2023-06-05 15:43:00,2023-06-05 16:09:00,2023-06-05 15:44:00,2023-06-05 16:11:00,811.0,2023-06-05 16:04:00,2023-06-05 16:31:00,811.0,8.0,Mild Delay,12.0,Mild Delay,26.0,Moderate Delay,27.0,Moderate Delay
202306057633616,2023-06-05,VT,2023-06-05 14:43:00,2023-06-05 14:43:00,,,,,,,2023-06-05 15:14:00,2023-06-05 15:18:00,2023-06-05 15:15:00,2023-06-05 15:20:00,,,,,,,,,,,,,,,,,2023-06-05 16:23:00,2023-06-05 16:33:00,2023-06-05 16:26:00,2023-06-05 16:35:00,,2023-06-05 16:43:00,2023-06-05 16:50:00,2023-06-05 16:44:00,2023-06-05 16:52:00,,2023-06-05 17:04:00,2023-06-05 17:08:00,,0.0,Not Delayed,5.0,Mild Delay,9.0,Mild Delay,4.0,Not Delayed
202306057633619,2023-06-05,VT,2023-06-05 15:43:00,2023-06-05 16:13:00,811.0,,,,,,2023-06-05 16:14:00,2023-06-05 16:43:00,2023-06-05 16:15:00,2023-06-05 16:44:00,811.0,,,,,,,,,,,,,,,,2023-06-05 17:24:00,2023-06-05 18:01:00,2023-06-05 17:26:00,2023-06-05 18:03:00,811.0,2023-06-05 17:43:00,2023-06-05 18:18:00,2023-06-05 17:44:00,2023-06-05 18:20:00,811.0,2023-06-05 18:04:00,2023-06-05 18:37:00,811.0,30.0,Severe Delay,29.0,Moderate Delay,37.0,Severe Delay,33.0,Severe Delay
202306057633622,2023-06-05,VT,2023-06-05 16:43:00,2023-06-05 16:52:00,,,,,,,2023-06-05 17:14:00,2023-06-05 17:25:00,2023-06-05 17:15:00,2023-06-05 17:26:00,,,,,,,,,,,,,,,,,2023-06-05 18:23:00,2023-06-05 18:26:00,2023-06-05 18:26:00,2023-06-05 18:28:00,,2023-06-05 18:43:00,2023-06-05 18:42:00,2023-06-05 18:44:00,2023-06-05 18:44:00,,2023-06-05 19:04:00,2023-06-05 19:00:00,,9.0,Mild Delay,11.0,Mild Delay,2.0,Not Delayed,-4.0,Not Delayed
202306057633625,2023-06-05,VT,2023-06-05 17:43:00,2023-06-05 17:51:00,,,,,,,,,2023-06-05 18:15:00,2023-06-05 18:29:00,,,,,,,,,,,,,,,,,2023-06-05 19:23:00,2023-06-05 19:30:00,2023-06-05 19:26:00,2023-06-05 19:32:00,,2023-06-05 19:43:00,2023-06-05 19:47:00,2023-06-05 19:44:00,2023-06-05 19:49:00,,2023-06-05 20:04:00,2023-06-05 20:06:00,,8.0,Mild Delay,14.0,Mild Delay,6.0,Mild Delay,2.0,Not Delayed
202306057633628,2023-06-05,VT,2023-06-05 18:43:00,2023-06-05 19:06:00,,,,,,,,,2023-06-05 19:15:00,2023-06-05 19:37:00,,,,,,,,,,,,,,,,,2023-06-05 20:23:00,2023-06-05 20:49:00,2023-06-05 20:26:00,2023-06-05 20:51:00,,2023-06-05 20:43:00,2023-06-05 21:08:00,2023-06-05 20:44:00,2023-06-05 21:11:00,,2023-06-05 21:05:00,2023-06-05 21:33:00,,23.0,Moderate Delay,22.0,Moderate Delay,25.0,Moderate Delay,28.0,Moderate Delay
202306057633632,2023-06-05,VT,2023-06-05 19:43:00,2023-06-05 20:43:00,811.0,,,,,,2023-06-05 20:14:00,2023-06-05 21:12:00,2023-06-05 20:15:00,2023-06-05 21:14:00,811.0,,,,,,,,,,,,,,,,2023-06-05 21:24:00,2023-06-05 22:15:00,2023-06-05 21:26:00,2023-06-05 22:19:00,811.0,2023-06-05 21:43:00,2023-06-05 22:34:00,2023-06-05 21:44:00,2023-06-05 22:36:00,811.0,2023-06-05 22:04:00,2023-06-05 22:52:00,811.0,60.0,Severe Delay,59.0,Severe Delay,53.0,Severe Delay,48.0,Severe Delay
202306057633636,2023-06-05,VT,2023-06-05 20:43:00,2023-06-05 21:08:00,,,,,,,2023-06-05 21:14:00,2023-06-05 21:44:00,2023-06-05 21:15:00,2023-06-05 21:46:00,,,,,,,,,,,,,,,,,2023-06-05 22:24:00,2023-06-05 22:48:00,2023-06-05 22:26:00,2023-06-05 22:50:00,,2023-06-05 22:43:00,2023-06-05 23:05:00,2023-06-05 22:44:00,2023-06-05 23:07:00,,2023-06-05 23:04:00,2023-06-05 23:26:00,,25.0,Moderate Delay,31.0,Severe Delay,24.0,Moderate Delay,22.0,Moderate Delay
202306067633594,2023-06-06,VT,2023-06-06 06:36:00,2023-06-06 06:36:00,,,,2023-06-06 06:51:00,2023-06-06 06:51:00,,2023-06-06 07:11:00,2023-06-06 07:17:00,2023-06-06 07:12:00,2023-06-06 07:19:00,,,,,,,,,,,,2023-06-06 08:04:00,2023-06-06 08:06:00,2023-06-06 08:05:00,2023-06-06 08:08:00,,2023-06-06 08:24:00,2023-06-06 08:32:00,2023-06-06 08:26:00,2023-06-06 08:33:00,,2023-06-06 08:43:00,2023-06-06 08:49:00,2023-06-06 08:44:00,2023-06-06 08:53:00,,2023-06-06 09:04:00,2023-06-06 09:09:00,,0.0,Not Delayed,7.0,Mild Delay,7.0,Mild Delay,5.0,Mild Delay
202306067633596,2023-06-06,VT,2023-06-06 07:43:00,2023-06-06 08:06:00,727.0,,,,,,2023-06-06 08:14:00,2023-06-06 08:37:00,2023-06-06 08:15:00,2023-06-06 08:39:00,727.0,,,,,,,,,,,,,,,,2023-06-06 09:23:00,2023-06-06 09:39:00,2023-06-06 09:26:00,2023-06-06 09:41:00,727.0,2023-06-06 09:43:00,2023-06-06 09:56:00,2023-06-06 09:44:00,2023-06-06 09:58:00,727.0,2023-06-06 10:04:00,2023-06-06 10:13:00,727.0,23.0,Moderate Delay,24.0,Moderate Delay,15.0,Moderate Delay,9.0,Mild Delay
202306067633599,2023-06-06,VT,2023-06-06 08:43:00,2023-06-06 08:57:00,727.0,,,,,,2023-06-06 09:14:00,2023-06-06 09:33:00,2023-06-06 09:15:00,2023-06-06 09:35:00,727.0,,,,,,,,,,,,,,,,2023-06-06 10:24:00,2023-06-06 10:36:00,2023-06-06 10:26:00,2023-06-06 10:38:00,727.0,2023-06-06 10:43:00,2023-06-06 10:53:00,2023-06-06 10:44:00,2023-06-06 10:57:00,727.0,2023-06-06 11:04:00,2023-06-06 11:13:00,727.0,14.0,Mild Delay,20.0,Moderate Delay,12.0,Mild Delay,9.0,Mild Delay
202306067633602,2023-06-06,VT,2023-06-06 09:43:00,2023-06-06 09:44:00,,,,,,,2023-06-06 10:14:00,2023-06-06 10:16:00,2023-06-06 10:15:00,2023-06-06 10:18:00,,,,,,,,,,,,,,,,,2023-06-06 11:24:00,2023-06-06 11:22:00,2023-06-06 11:26:00,2023-06-06 11:25:00,,2023-06-06 11:43:00,2023-06-06 11:41:00,2023-06-06 11:44:00,2023-06-06 11:44:00,,2023-06-06 12:04:00,2023-06-06 12:04:00,,1.0,Not Delayed,3.0,Not Delayed,-1.0,Not Delayed,0.0,Not Delayed
202306067633605,2023-06-06,VT,2023-06-06 10:43:00,2023-06-06 10:44:00,,,,,,,2023-06-06 11:14:00,2023-06-06 11:14:00,2023-06-06 11:15:00,2023-06-06 11:16:00,,,,,,,,,,,,,,,,,2023-06-06 12:24:00,2023-06-06 12:21:00,2023-06-06 12:26:00,2023-06-06 12:26:00,,2023-06-06 12:43:00,2023-06-06 12:42:00,2023-06-06 12:44:00,2023-06-06 12:44:00,,2023-06-06 13:04:00,2023-06-06 13:02:00,,1.0,Not Delayed,1.0,Not Delayed,0.0,Not Delayed,-2.0,Not Delayed
202306067633608,2023-06-06,VT,2023-06-06 11:43:00,2023-06-06 11:44:00,,,,,,,2023-06-06 12:14:00,2023-06-06 12:15:00,2023-06-06 12:15:00,2023-06-06 12:16:00,,,,,,,,,,,,,,,,,2023-06-06 13:24:00,2023-06-06 13:23:00,2023-06-06 13:26:00,2023-06-06 13:27:00,,2023-06-06 13:43:00,2023-06-06 13:43:00,2023-06-06 13:44:00,2023-06-06 13:45:00,,2023-06-06 14:04:00,2023-06-06 14:03:00,,1.0,Not Delayed,1.0,Not Delayed,1.0,Not Delayed,-1.0,Not Delayed
202306067633610,2023-06-06,VT,2023-06-06 12:43:00,2023-06-06 12:43:00,,,,,,,2023-06-06 13:14:00,2023-06-06 13:12:00,2023-06-06 13:15:00,2023-06-06 13:15:00,,,,,,,,,,,,,,,,,2023-06-06 14:23:00,2023-06-06 14:18:00,2023-06-06 14:26:00,2023-06-06 14:26:00,,2023-06-06 14:43:00,2023-06-06 14:40:00,2023-06-06 14:44:00,2023-06-06 14:43:00,,2023-06-06 15:04:00,2023-06-06 14:59:00,,0.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-5.0,Not Delayed
202306067633613,2023-06-06,VT,2023-06-06 13:43:00,2023-06-06 13:43:00,,,,,,,2023-06-06 14:14:00,2023-06-06 14:12:00,2023-06-06 14:15:00,2023-06-06 14:15:00,,,,,,,,,,,,,,,,,2023-06-06 15:23:00,2023-06-06 15:15:00,2023-06-06 15:26:00,2023-06-06 15:27:00,,2023-06-06 15:43:00,2023-06-06 15:42:00,2023-06-06 15:44:00,2023-06-06 15:45:00,,2023-06-06 16:04:00,2023-06-06 16:03:00,,0.0,Not Delayed,0.0,Not Delayed,1.0,Not Delayed,-1.0,Not Delayed
202306067633616,2023-06-06,VT,2023-06-06 14:43:00,2023-06-06 14:43:00,,,,,,,2023-06-06 15:14:00,2023-06-06 15:13:00,2023-06-06 15:15:00,2023-06-06 15:15:00,,,,,,,,,,,,,,,,,2023-06-06 16:23:00,2023-06-06 16:23:00,2023-06-06 16:26:00,2023-06-06 16:26:00,,2023-06-06 16:43:00,2023-06-06 16:41:00,2023-06-06 16:44:00,2023-06-06 16:44:00,,2023-06-06 17:04:00,2023-06-06 17:03:00,,0.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-1.0,Not Delayed
202306067633619,2023-06-06,VT,2023-06-06 15:43:00,2023-06-06 15:45:00,,,,,,,2023-06-06 16:14:00,2023-06-06 16:18:00,2023-06-06 16:15:00,2023-06-06 16:20:00,,,,,,,,,,,,,,,,,2023-06-06 17:24:00,2023-06-06 17:22:00,2023-06-06 17:26:00,2023-06-06 17:26:00,,2023-06-06 17:43:00,2023-06-06 17:40:00,2023-06-06 17:44:00,2023-06-06 17:44:00,,2023-06-06 18:04:00,2023-06-06 18:04:00,,2.0,Not Delayed,5.0,Mild Delay,0.0,Not Delayed,0.0,Not Delayed
202306067633622,2023-06-06,VT,2023-06-06 16:43:00,2023-06-06 16:43:00,,,,,,,2023-06-06 17:14:00,2023-06-06 17:12:00,2023-06-06 17:15:00,2023-06-06 17:15:00,,,,,,,,,,,,,,,,,2023-06-06 18:23:00,2023-06-06 18:20:00,2023-06-06 18:26:00,2023-06-06 18:26:00,,2023-06-06 18:43:00,2023-06-06 18:41:00,2023-06-06 18:44:00,2023-06-06 18:44:00,,2023-06-06 19:04:00,2023-06-06 19:02:00,,0.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-2.0,Not Delayed
202306067633625,2023-06-06,VT,2023-06-06 17:43:00,2023-06-06 17:42:00,,,,,,,,,2023-06-06 18:15:00,2023-06-06 18:15:00,,,,,,,,,,,,,,,,,2023-06-06 19:23:00,2023-06-06 19:20:00,2023-06-06 19:26:00,2023-06-06 19:25:00,,2023-06-06 19:43:00,2023-06-06 19:41:00,2023-06-06 19:44:00,2023-06-06 19:44:00,,2023-06-06 20:04:00,2023-06-06 20:05:00,,-1.0,Not Delayed,0.0,Not Delayed,-1.0,Not Delayed,1.0,Not Delayed
202306067633628,2023-06-06,VT,2023-06-06 18:43:00,2023-06-06 18:42:00,,,,,,,,,2023-06-06 19:15:00,2023-06-06 19:22:00,,,,,,,,,,,,,,,,,2023-06-06 20:23:00,2023-06-06 20:29:00,2023-06-06 20:26:00,2023-06-06 20:32:00,,2023-06-06 20:43:00,2023-06-06 20:47:00,2023-06-06 20:44:00,2023-06-06 20:50:00,,2023-06-06 21:05:00,2023-06-06 21:05:00,,-1.0,Not Delayed,7.0,Mild Delay,6.0,Mild Delay,0.0,Not Delayed
202306067633632,2023-06-06,VT,2023-06-06 19:43:00,2023-06-06 19:51:00,895.0,,,,,,2023-06-06 20:14:00,2023-06-06 20:28:00,2023-06-06 20:15:00,2023-06-06 20:30:00,895.0,,,,,,,,,,,,,,,,2023-06-06 21:24:00,2023-06-06 21:33:00,2023-06-06 21:26:00,2023-06-06 21:35:00,895.0,2023-06-06 21:43:00,2023-06-06 21:50:00,2023-06-06 21:44:00,2023-06-06 21:52:00,895.0,2023-06-06 22:04:00,2023-06-06 22:07:00,895.0,8.0,Mild Delay,15.0,Moderate Delay,9.0,Mild Delay,3.0,Not Delayed
202306067633636,2023-06-06,VT,2023-06-06 20:43:00,2023-06-06 20:42:00,,,,,,,2023-06-06 21:14:00,2023-06-06 21:12:00,2023-06-06 21:15:00,2023-06-06 21:15:00,,,,,,,,,,,,,,,,,2023-06-06 22:24:00,2023-06-06 22:30:00,2023-06-06 22:26:00,2023-06-06 22:33:00,,2023-06-06 22:43:00,2023-06-06 22:49:00,2023-06-06 22:44:00,2023-06-06 22:51:00,,2023-06-06 23:04:00,2023-06-06 23:08:00,,-1.0,Not Delayed,0.0,Not Delayed,7.0,Mild Delay,4.0,Not Delayed
202306077633594,2023-06-07,VT,2023-06-07 06:36:00,2023-06-07 06:35:00,,,,2023-06-07 06:51:00,2023-06-07 06:51:00,,2023-06-07 07:11:00,2023-06-07 07:09:00,2023-06-07 07:12:00,2023-06-07 07:12:00,,,,,,,,,,,,2023-06-07 08:04:00,2023-06-07 07:59:00,2023-06-07 08:05:00,2023-06-07 08:04:00,,2023-06-07 08:24:00,2023-06-07 08:23:00,2023-06-07 08:26:00,2023-06-07 08:26:00,,2023-06-07 08:43:00,2023-06-07 08:41:00,2023-06-07 08:44:00,2023-06-07 08:44:00,,2023-06-07 09:04:00,2023-06-07 09:00:00,,-1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-4.0,Not Delayed
202306077633596,2023-06-07,VT,2023-06-07 07:43:00,2023-06-07 07:43:00,,,,,,,2023-06-07 08:14:00,2023-06-07 08:12:00,2023-06-07 08:15:00,2023-06-07 08:15:00,,,,,,,,,,,,,,,,,2023-06-07 09:23:00,2023-06-07 09:17:00,2023-06-07 09:26:00,2023-06-07 09:25:00,,2023-06-07 09:43:00,2023-06-07 09:41:00,2023-06-07 09:44:00,2023-06-07 09:44:00,,2023-06-07 10:04:00,2023-06-07 10:02:00,,0.0,Not Delayed,0.0,Not Delayed,-1.0,Not Delayed,-2.0,Not Delayed
202306077633599,2023-06-07,VT,2023-06-07 08:43:00,2023-06-07 08:46:00,,,,,,,2023-06-07 09:14:00,2023-06-07 09:16:00,2023-06-07 09:15:00,2023-06-07 09:18:00,,,,,,,,,,,,,,,,,2023-06-07 10:24:00,2023-06-07 10:28:00,2023-06-07 10:26:00,2023-06-07 10:30:00,,2023-06-07 10:43:00,2023-06-07 10:45:00,2023-06-07 10:44:00,2023-06-07 10:48:00,,2023-06-07 11:04:00,2023-06-07 11:04:00,,3.0,Not Delayed,3.0,Not Delayed,4.0,Not Delayed,0.0,Not Delayed
202306077633602,2023-06-07,VT,2023-06-07 09:43:00,2023-06-07 09:43:00,,,,,,,2023-06-07 10:14:00,2023-06-07 10:13:00,2023-06-07 10:15:00,2023-06-07 10:15:00,,,,,,,,,,,,,,,,,2023-06-07 11:24:00,2023-06-07 11:38:00,2023-06-07 11:26:00,2023-06-07 11:40:00,,2023-06-07 11:43:00,2023-06-07 12:01:00,2023-06-07 11:44:00,2023-06-07 12:03:00,,2023-06-07 12:04:00,2023-06-07 12:20:00,,0.0,Not Delayed,0.0,Not Delayed,14.0,Mild Delay,16.0,Moderate Delay
202306077633605,2023-06-07,VT,2023-06-07 10:43:00,2023-06-07 10:47:00,,,,,,,2023-06-07 11:14:00,2023-06-07 11:22:00,2023-06-07 11:15:00,2023-06-07 11:24:00,,,,,,,,,,,,,,,,,2023-06-07 12:24:00,2023-06-07 12:26:00,2023-06-07 12:26:00,2023-06-07 12:28:00,,2023-06-07 12:43:00,2023-06-07 12:43:00,2023-06-07 12:44:00,2023-06-07 12:47:00,,2023-06-07 13:04:00,2023-06-07 13:04:00,,4.0,Not Delayed,9.0,Mild Delay,2.0,Not Delayed,0.0,Not Delayed
202306077633608,2023-06-07,VT,2023-06-07 11:43:00,2023-06-07 11:42:00,,,,,,,2023-06-07 12:14:00,2023-06-07 12:12:00,2023-06-07 12:15:00,2023-06-07 12:15:00,,,,,,,,,,,,,,,,,2023-06-07 13:24:00,2023-06-07 13:27:00,2023-06-07 13:26:00,2023-06-07 13:31:00,,2023-06-07 13:43:00,2023-06-07 13:46:00,2023-06-07 13:44:00,2023-06-07 13:48:00,,2023-06-07 14:04:00,2023-06-07 14:03:00,,-1.0,Not Delayed,0.0,Not Delayed,5.0,Mild Delay,-1.0,Not Delayed
202306077633610,2023-06-07,VT,2023-06-07 12:43:00,2023-06-07 12:42:00,,,,,,,2023-06-07 13:14:00,2023-06-07 13:14:00,2023-06-07 13:15:00,2023-06-07 13:15:00,,,,,,,,,,,,,,,,,2023-06-07 14:23:00,2023-06-07 14:20:00,2023-06-07 14:26:00,2023-06-07 14:26:00,,2023-06-07 14:43:00,2023-06-07 14:41:00,2023-06-07 14:44:00,2023-06-07 14:44:00,,2023-06-07 15:04:00,2023-06-07 15:00:00,,-1.0,Not Delayed,0.0,Not Delayed,0.0,Not Delayed,-4.0,Not Delayed
202306077633613,2023-06-07,VT,2023-06-07 13:43:00,2023-06-07 13:42:00,,,,,,,2023-06-07 14:14:00,2023-06-07 14:11:00,2023-06-07 14:15:00,2023-06-07 14:15:00,,,,,,,,,,,,,,,,,2023-06-07 15:23:00,2023-06-07 15:24:00,2023-06-07 15:26:00,2023-06-07 15:28:00,,2023-06-07 15:43:00,2023-06-07 15:51:00,2023-06-07 15:44:00,2023-06-07 15:53:00,,2023-06-07 16:04:00,2023-06-07 16:08:00,,-1.0,Not Delayed,0.0,Not Delayed,2.0,Not Delayed,4.0,Not Delayed
